route,safety_status,safe,reaches_goal,terminal_goal_distance_m,route_length_m,travel_time_s,min_body_clearance_m,obstacle_body_clearance_min_m,driveable_body_clearance_min_m,driveable_body_clearance_min_turn_m,driveable_path_clearance_min_m,mean_q,min_q,mean_r_plan_std_px,travel_cost,localization_cost,localization_cost_nat_s,ambiguity_raw_nat_s,goal_risk_cost,obstacle_cost,total_cost,total_cost_excl_obstacle,selected,task,condition,q_mode,r_mode,objective,footprint,gate_set,failed_gates,turn_angle_total_rad,terminal_belief_sigma_xy_m,ambiguity_reference_nat_s,goal_risk_cost_reference_R,goal_risk_cost_plan_R
below_main_aisle,SAFE,True,True,0.0,9.93,21.400000000000002,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9644523495622003,0.6654287480899786,2.55534628186906,0.0,617.7985927616651,0.8768660323741749,100.82467857774834,25797.113171941204,0.0,26414.91176470287,26414.91176470287,True,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,deployed_burger,full,,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.245443418241
above_connector,SAFE,True,True,0.0,7.050000000000001,16.7,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4227293059165477,0.00010000000000000002,16.29007696588593,0.0,817.1937822604659,40.192953405840534,118.18961085947325,11514.785202562676,816712.8471150069,829044.82609983,12331.978984823141,False,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,deployed_burger,full,,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1672.1665000275834
below_main_aisle,SAFE,True,True,0.0,9.93,21.400000000000002,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9644523495622003,0.6654287480899786,2.55534628186906,0.0,617.7985927616651,0.8768660323741749,100.82467857774834,25797.113171941204,0.0,26414.91176470287,26414.91176470287,True,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,deployed_burger,deployment,,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.245443418241
above_connector,SAFE,True,True,0.0,7.050000000000001,16.7,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4227293059165477,0.00010000000000000002,16.29007696588593,0.0,817.1937822604659,40.192953405840534,118.18961085947325,11514.785202562676,816712.8471150069,829044.82609983,12331.978984823141,False,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,deployed_burger,deployment,,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1672.1665000275834
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,9.93,21.400000000000002,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,0.9644523495622003,0.6654287480899786,2.55534628186906,21.400000000000002,0.8768660323741749,0.8768660323741749,100.82467857774834,0.0,0.0,22.276866032374176,22.276866032374176,False,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.245443418241
above_connector,UNSAFE:body_inside_driveable,False,True,0.0,7.050000000000001,16.7,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,0.4227293059165477,0.00010000000000000002,16.29007696588593,16.7,40.192953405840534,40.192953405840534,118.18961085947325,0.0,0.0,56.89295340584053,56.89295340584053,False,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1672.1665000275834
below_main_aisle,SAFE,True,True,0.0,9.93,21.400000000000002,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,0.9644523495622003,0.6654287480899786,2.55534628186906,21.400000000000002,0.8768660323741749,0.8768660323741749,100.82467857774834,0.0,0.0,22.276866032374176,22.276866032374176,True,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.245443418241
above_connector,SAFE,True,True,0.0,7.050000000000001,16.7,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,0.4227293059165477,0.00010000000000000002,16.29007696588593,16.7,40.192953405840534,40.192953405840534,118.18961085947325,0.0,0.0,56.89295340584053,56.89295340584053,False,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1672.1665000275834
below_main_aisle,SAFE,True,True,0.0,9.93,21.400000000000002,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9644523495622003,0.6654287480899786,2.55534628186906,21.400000000000002,0.8768660323741749,0.8768660323741749,100.82467857774834,0.0,0.0,22.276866032374176,22.276866032374176,True,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,deployed_burger,full,,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.245443418241
above_connector,SAFE,True,True,0.0,7.050000000000001,16.7,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4227293059165477,0.00010000000000000002,16.29007696588593,16.7,40.192953405840534,40.192953405840534,118.18961085947325,0.0,0.0,56.89295340584053,56.89295340584053,False,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,deployed_burger,full,,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1672.1665000275834
below_main_aisle,SAFE,True,True,0.0,9.93,21.400000000000002,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9644523495622003,0.6654287480899786,2.55534628186906,21.400000000000002,0.8768660323741749,0.8768660323741749,100.82467857774834,0.0,0.0,22.276866032374176,22.276866032374176,True,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.245443418241
above_connector,SAFE,True,True,0.0,7.050000000000001,16.7,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4227293059165477,0.00010000000000000002,16.29007696588593,16.7,40.192953405840534,40.192953405840534,118.18961085947325,0.0,0.0,56.89295340584053,56.89295340584053,False,route_apron_to_a2_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1672.1665000275834
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,9.879999999999999,21.400000000000002,-0.08536965900140814,0.18463034099859144,-0.08536965900140814,-0.08536965900140814,0.40000000000000036,1.0,1.0,2.5,0.0,614.5490832683241,0.0,99.94781254537381,28237.185092399268,0.0,28851.734175667592,28851.734175667592,False,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,legacy_efe,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,"UNSAFE:body_obstacle_clearance,body_inside_driveable",False,True,0.0,8.65,19.3,-0.16036965900140832,-0.14036965900140874,-0.16036965900140832,-0.16036965900140832,0.3250000000000002,1.0,1.0,2.5,0.0,579.0788340950438,0.0,90.1398496320429,5244.826298249725,5125.039040215441,10948.94417256021,5823.905132344769,False,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,legacy_efe,spec_0.80x0.55,full,"body_obstacle_clearance,body_inside_driveable",4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,-0.08536965900140814,0.18463034099859144,-0.08536965900140814,-0.08536965900140814,0.40000000000000036,1.0,1.0,2.5,0.0,614.5490832683241,0.0,99.94781254537381,28237.185092399268,0.0,28851.734175667592,28851.734175667592,True,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,legacy_efe,spec_0.80x0.55,deployment,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,UNSAFE:body_obstacle_clearance,False,True,0.0,8.65,19.3,-0.16036965900140832,-0.14036965900140874,-0.16036965900140832,-0.16036965900140832,0.3250000000000002,1.0,1.0,2.5,0.0,579.0788340950438,0.0,90.1398496320429,5244.826298249725,5125.039040215441,10948.94417256021,5823.905132344769,False,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,legacy_efe,spec_0.80x0.55,deployment,body_obstacle_clearance,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,0.2867945397592617,0.5567945397592613,0.2867945397592617,0.2867945397592617,0.40000000000000036,1.0,1.0,2.5,0.0,614.5490832683241,0.0,99.94781254537381,28237.185092399268,0.0,28851.734175667592,28851.734175667592,False,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,legacy_efe,deployed_burger,full,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,SAFE,True,True,0.0,8.65,19.3,0.21179453975926155,0.23179453975926112,0.21179453975926155,0.21179453975926155,0.3250000000000002,1.0,1.0,2.5,0.0,579.0788340950438,0.0,90.1398496320429,5244.826298249725,5125.039040215441,10948.94417256021,5823.905132344769,True,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,legacy_efe,deployed_burger,full,,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,0.2867945397592617,0.5567945397592613,0.2867945397592617,0.2867945397592617,0.40000000000000036,1.0,1.0,2.5,0.0,614.5490832683241,0.0,99.94781254537381,28237.185092399268,0.0,28851.734175667592,28851.734175667592,False,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,legacy_efe,deployed_burger,deployment,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,SAFE,True,True,0.0,8.65,19.3,0.21179453975926155,0.23179453975926112,0.21179453975926155,0.21179453975926155,0.3250000000000002,1.0,1.0,2.5,0.0,579.0788340950438,0.0,90.1398496320429,5244.826298249725,5125.039040215441,10948.94417256021,5823.905132344769,True,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,legacy_efe,deployed_burger,deployment,,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,9.879999999999999,21.400000000000002,-0.08536965900140814,0.18463034099859144,-0.08536965900140814,-0.08536965900140814,0.40000000000000036,1.0,1.0,2.5,21.400000000000002,0.0,0.0,99.94781254537381,0.0,0.0,21.400000000000002,21.400000000000002,False,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,"UNSAFE:body_obstacle_clearance,body_inside_driveable",False,True,0.0,8.65,19.3,-0.16036965900140832,-0.14036965900140874,-0.16036965900140832,-0.16036965900140832,0.3250000000000002,1.0,1.0,2.5,19.3,0.0,0.0,90.1398496320429,0.0,0.0,19.3,19.3,False,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,corrected_v2,spec_0.80x0.55,full,"body_obstacle_clearance,body_inside_driveable",4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,-0.08536965900140814,0.18463034099859144,-0.08536965900140814,-0.08536965900140814,0.40000000000000036,1.0,1.0,2.5,21.400000000000002,0.0,0.0,99.94781254537381,0.0,0.0,21.400000000000002,21.400000000000002,True,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,UNSAFE:body_obstacle_clearance,False,True,0.0,8.65,19.3,-0.16036965900140832,-0.14036965900140874,-0.16036965900140832,-0.16036965900140832,0.3250000000000002,1.0,1.0,2.5,19.3,0.0,0.0,90.1398496320429,0.0,0.0,19.3,19.3,False,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,corrected_v2,spec_0.80x0.55,deployment,body_obstacle_clearance,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,0.2867945397592617,0.5567945397592613,0.2867945397592617,0.2867945397592617,0.40000000000000036,1.0,1.0,2.5,21.400000000000002,0.0,0.0,99.94781254537381,0.0,0.0,21.400000000000002,21.400000000000002,False,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,corrected_v2,deployed_burger,full,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,SAFE,True,True,0.0,8.65,19.3,0.21179453975926155,0.23179453975926112,0.21179453975926155,0.21179453975926155,0.3250000000000002,1.0,1.0,2.5,19.3,0.0,0.0,90.1398496320429,0.0,0.0,19.3,19.3,True,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,corrected_v2,deployed_burger,full,,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,0.2867945397592617,0.5567945397592613,0.2867945397592617,0.2867945397592617,0.40000000000000036,1.0,1.0,2.5,21.400000000000002,0.0,0.0,99.94781254537381,0.0,0.0,21.400000000000002,21.400000000000002,False,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,corrected_v2,deployed_burger,deployment,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,SAFE,True,True,0.0,8.65,19.3,0.21179453975926155,0.23179453975926112,0.21179453975926155,0.21179453975926155,0.3250000000000002,1.0,1.0,2.5,19.3,0.0,0.0,90.1398496320429,0.0,0.0,19.3,19.3,True,route_west_to_a1_upper,q=unity/R=constant_global,unity,constant_global,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,9.879999999999999,21.400000000000002,-0.08536965900140814,0.18463034099859144,-0.08536965900140814,-0.08536965900140814,0.40000000000000036,1.0,1.0,2.500124521021422,0.0,614.562190739182,0.002131746797739753,99.94994429217147,28237.18414935655,0.0,28851.746340095735,28851.746340095735,False,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,legacy_efe,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920342932307
above_cross_aisle,"UNSAFE:body_obstacle_clearance,body_inside_driveable",False,True,0.0,8.65,19.3,-0.16036965900140832,-0.14036965900140874,-0.16036965900140832,-0.16036965900140832,0.3250000000000002,1.0,1.0,2.500124521021423,0.0,579.0911850351877,0.001922556691419497,90.14177218873428,5244.823804769358,5132.921601970984,10956.836591775529,5823.914989804545,False,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,legacy_efe,spec_0.80x0.55,full,"body_obstacle_clearance,body_inside_driveable",4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4437061595371
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,-0.08536965900140814,0.18463034099859144,-0.08536965900140814,-0.08536965900140814,0.40000000000000036,1.0,1.0,2.500124521021422,0.0,614.562190739182,0.002131746797739753,99.94994429217147,28237.18414935655,0.0,28851.746340095735,28851.746340095735,True,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,legacy_efe,spec_0.80x0.55,deployment,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920342932307
above_cross_aisle,UNSAFE:body_obstacle_clearance,False,True,0.0,8.65,19.3,-0.16036965900140832,-0.14036965900140874,-0.16036965900140832,-0.16036965900140832,0.3250000000000002,1.0,1.0,2.500124521021423,0.0,579.0911850351877,0.001922556691419497,90.14177218873428,5244.823804769358,5132.921601970984,10956.836591775529,5823.914989804545,False,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,legacy_efe,spec_0.80x0.55,deployment,body_obstacle_clearance,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4437061595371
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,0.2867945397592617,0.5567945397592613,0.2867945397592617,0.2867945397592617,0.40000000000000036,1.0,1.0,2.500124521021422,0.0,614.562190739182,0.002131746797739753,99.94994429217147,28237.18414935655,0.0,28851.746340095735,28851.746340095735,False,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,legacy_efe,deployed_burger,full,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920342932307
above_cross_aisle,SAFE,True,True,0.0,8.65,19.3,0.21179453975926155,0.23179453975926112,0.21179453975926155,0.21179453975926155,0.3250000000000002,1.0,1.0,2.500124521021423,0.0,579.0911850351877,0.001922556691419497,90.14177218873428,5244.823804769358,5132.921601970984,10956.836591775529,5823.914989804545,True,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,legacy_efe,deployed_burger,full,,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4437061595371
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,0.2867945397592617,0.5567945397592613,0.2867945397592617,0.2867945397592617,0.40000000000000036,1.0,1.0,2.500124521021422,0.0,614.562190739182,0.002131746797739753,99.94994429217147,28237.18414935655,0.0,28851.746340095735,28851.746340095735,False,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,legacy_efe,deployed_burger,deployment,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920342932307
above_cross_aisle,SAFE,True,True,0.0,8.65,19.3,0.21179453975926155,0.23179453975926112,0.21179453975926155,0.21179453975926155,0.3250000000000002,1.0,1.0,2.500124521021423,0.0,579.0911850351877,0.001922556691419497,90.14177218873428,5244.823804769358,5132.921601970984,10956.836591775529,5823.914989804545,True,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,legacy_efe,deployed_burger,deployment,,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4437061595371
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,9.879999999999999,21.400000000000002,-0.08536965900140814,0.18463034099859144,-0.08536965900140814,-0.08536965900140814,0.40000000000000036,1.0,1.0,2.500124521021422,21.400000000000002,0.002131746797739753,0.002131746797739753,99.94994429217147,0.0,0.0,21.402131746797743,21.402131746797743,False,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920342932307
above_cross_aisle,"UNSAFE:body_obstacle_clearance,body_inside_driveable",False,True,0.0,8.65,19.3,-0.16036965900140832,-0.14036965900140874,-0.16036965900140832,-0.16036965900140832,0.3250000000000002,1.0,1.0,2.500124521021423,19.3,0.001922556691419497,0.001922556691419497,90.14177218873428,0.0,0.0,19.30192255669142,19.30192255669142,False,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,corrected_v2,spec_0.80x0.55,full,"body_obstacle_clearance,body_inside_driveable",4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4437061595371
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,-0.08536965900140814,0.18463034099859144,-0.08536965900140814,-0.08536965900140814,0.40000000000000036,1.0,1.0,2.500124521021422,21.400000000000002,0.002131746797739753,0.002131746797739753,99.94994429217147,0.0,0.0,21.402131746797743,21.402131746797743,True,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920342932307
above_cross_aisle,UNSAFE:body_obstacle_clearance,False,True,0.0,8.65,19.3,-0.16036965900140832,-0.14036965900140874,-0.16036965900140832,-0.16036965900140832,0.3250000000000002,1.0,1.0,2.500124521021423,19.3,0.001922556691419497,0.001922556691419497,90.14177218873428,0.0,0.0,19.30192255669142,19.30192255669142,False,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,corrected_v2,spec_0.80x0.55,deployment,body_obstacle_clearance,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4437061595371
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,0.2867945397592617,0.5567945397592613,0.2867945397592617,0.2867945397592617,0.40000000000000036,1.0,1.0,2.500124521021422,21.400000000000002,0.002131746797739753,0.002131746797739753,99.94994429217147,0.0,0.0,21.402131746797743,21.402131746797743,False,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,corrected_v2,deployed_burger,full,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920342932307
above_cross_aisle,SAFE,True,True,0.0,8.65,19.3,0.21179453975926155,0.23179453975926112,0.21179453975926155,0.21179453975926155,0.3250000000000002,1.0,1.0,2.500124521021423,19.3,0.001922556691419497,0.001922556691419497,90.14177218873428,0.0,0.0,19.30192255669142,19.30192255669142,True,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,corrected_v2,deployed_burger,full,,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4437061595371
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,0.2867945397592617,0.5567945397592613,0.2867945397592617,0.2867945397592617,0.40000000000000036,1.0,1.0,2.500124521021422,21.400000000000002,0.002131746797739753,0.002131746797739753,99.94994429217147,0.0,0.0,21.402131746797743,21.402131746797743,False,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,corrected_v2,deployed_burger,deployment,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920342932307
above_cross_aisle,SAFE,True,True,0.0,8.65,19.3,0.21179453975926155,0.23179453975926112,0.21179453975926155,0.21179453975926155,0.3250000000000002,1.0,1.0,2.500124521021423,19.3,0.001922556691419497,0.001922556691419497,90.14177218873428,0.0,0.0,19.30192255669142,19.30192255669142,True,route_west_to_a1_upper,q=unity/R=commissioned,unity,commissioned,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4437061595371
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,9.879999999999999,21.400000000000002,-0.08536965900140814,0.18463034099859144,-0.08536965900140814,-0.08536965900140814,0.40000000000000036,0.7743343247503217,0.02796199185252046,2.5,0.0,614.5490832683241,0.0,99.94781254537381,28237.185092399268,0.0,28851.734175667592,28851.734175667592,False,route_west_to_a1_upper,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,"UNSAFE:body_obstacle_clearance,body_inside_driveable",False,True,0.0,8.65,19.3,-0.16036965900140832,-0.14036965900140874,-0.16036965900140832,-0.16036965900140832,0.3250000000000002,0.272029753761796,0.00012351162457474205,2.5,0.0,579.0788340950438,0.0,90.1398496320429,5244.826298249725,5125.039040215441,10948.94417256021,5823.905132344769,False,route_west_to_a1_upper,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,spec_0.80x0.55,full,"body_obstacle_clearance,body_inside_driveable",4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,-0.08536965900140814,0.18463034099859144,-0.08536965900140814,-0.08536965900140814,0.40000000000000036,0.7743343247503217,0.02796199185252046,2.5,0.0,614.5490832683241,0.0,99.94781254537381,28237.185092399268,0.0,28851.734175667592,28851.734175667592,True,route_west_to_a1_upper,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,spec_0.80x0.55,deployment,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,UNSAFE:body_obstacle_clearance,False,True,0.0,8.65,19.3,-0.16036965900140832,-0.14036965900140874,-0.16036965900140832,-0.16036965900140832,0.3250000000000002,0.272029753761796,0.00012351162457474205,2.5,0.0,579.0788340950438,0.0,90.1398496320429,5244.826298249725,5125.039040215441,10948.94417256021,5823.905132344769,False,route_west_to_a1_upper,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,spec_0.80x0.55,deployment,body_obstacle_clearance,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,0.2867945397592617,0.5567945397592613,0.2867945397592617,0.2867945397592617,0.40000000000000036,0.7743343247503217,0.02796199185252046,2.5,0.0,614.5490832683241,0.0,99.94781254537381,28237.185092399268,0.0,28851.734175667592,28851.734175667592,False,route_west_to_a1_upper,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,deployed_burger,full,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,SAFE,True,True,0.0,8.65,19.3,0.21179453975926155,0.23179453975926112,0.21179453975926155,0.21179453975926155,0.3250000000000002,0.272029753761796,0.00012351162457474205,2.5,0.0,579.0788340950438,0.0,90.1398496320429,5244.826298249725,5125.039040215441,10948.94417256021,5823.905132344769,True,route_west_to_a1_upper,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,deployed_burger,full,,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,SAFE,True,True,0.0,9.879999999999999,21.400000000000002,0.2867945397592617,0.5567945397592613,0.2867945397592617,0.2867945397592617,0.40000000000000036,0.7743343247503217,0.02796199185252046,2.5,0.0,614.5490832683241,0.0,99.94781254537381,28237.185092399268,0.0,28851.734175667592,28851.734175667592,False,route_west_to_a1_upper,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,deployed_burger,deployment,,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
above_cross_aisle,SAFE,True,True,0.0,8.65,19.3,0.21179453975926155,0.23179453975926112,0.21179453975926155,0.21179453975926155,0.3250000000000002,0.272029753761796,0.00012351162457474205,2.5,0.0,579.0788340950438,0.0,90.1398496320429,5244.826298249725,5125.039040215441,10948.94417256021,5823.905132344769,True,route_west_to_a1_upper,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,deployed_burger,deployment,,4.71238898038469,0.5861225328303686,90.13984963204275,774.4440462531157,774.4440462531157
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,9.879999999999999,21.400000000000002,-0.08536965900140814,0.18463034099859144,-0.08536965900140814,-0.08536965900140814,0.40000000000000036,0.7743343247503217,0.02796199185252046,2.5,21.400000000000002,0.0,0.0,99.94781254537381,0.0,0.0,21.400000000000002,21.400000000000002,False,route_west_to_a1_upper,q=commissioned/R=constant_global,commissioned,constant_global,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,1.1305771063862995,99.94781254537384,4491.920438933875,4491.920438933875
