condition,time_after_first_command_s,detected,yolo_detected_after_threshold,yolo_score_selected,pixel_pose_available,pixel_pose_age_s,true_x,true_y,state_x,state_y,state_pos_error,pred_world_x_calibrated,pred_world_y_calibrated,localization_error_calibrated_m,obs_u,obs_v,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,mask_bottom_u,mask_bottom_v,mask_area_px,yolo_inference_ms,yolo_latency_s
C1,3.9800000000000004,0,0.0,0.0004405976796988,1,2.029,2.857558333271657,0.4973988067100483,3.09785787060215,-0.6943931499258729,1.2157762687037963,3.09785787060215,-0.6443931499258728,1.166804499425561,1134.6955953437805,83.11381560568915,1129.4140625,69.65084075927734,1141.551513671875,82.53353118896484,1132.0,85.33333587646484,248.88743760809305,67.20220100001484,0.067131757736206
C1,4.170000000000002,0,0.0,0.0004327555943746,1,2.219000000000001,2.845605562534386,0.5889838833780157,3.09785787060215,-0.6943931499258729,1.3079326574932688,3.09785787060215,-0.6443931499258728,1.258908310087361,1135.2923481760731,83.09629727798044,1129.4234619140625,69.64750671386719,1141.55224609375,82.53047943115234,1132.0,85.33333587646484,248.88743760809305,101.71518999999309,0.1015729904174804
C1,4.347999999999999,0,0.0,0.0004328065551817,1,2.397000000000002,2.8289904970878537,0.6857324514999814,3.09785787060215,-0.6943931499258729,1.4060712429502114,3.09785787060215,-0.6443931499258728,1.3570275531870997,1135.4806426442474,81.96928132074318,1129.4234619140625,69.6474609375,1141.55224609375,82.53047943115234,1132.0,85.33333587646484,248.88743760809305,69.16865700000585,0.069101333618164
C1,4.510000000000002,0,0.0,0.0004387037479318,1,2.559000000000001,2.8104997422082434,0.7698455898076386,3.09785787060215,-0.6943931499258729,1.492169487990701,3.09785787060215,-0.6443931499258728,1.443137521831194,1134.6172465169284,85.59584478348249,1129.41748046875,69.6490707397461,1141.55224609375,82.5298080444336,1132.0,85.33333587646484,248.88743760809305,56.28243099999963,0.0561070442199707
C1,4.684000000000001,0,0.0,0.0004335240228101,1,2.7330000000000005,2.786687045589848,0.855723959766095,3.09785787060215,-0.6943931499258729,1.5810409027278889,3.09785787060215,-0.6443931499258728,1.5320504642894175,1135.411302401213,80.51361274726675,1129.42529296875,69.64811706542969,1141.552001953125,82.5302734375,1132.0,85.33333587646484,248.88743760809305,50.029750999982525,0.049870491027832
C1,4.878,0,0.0,0.0004422526108101,1,2.927,2.758083451999268,0.94040663169839,3.09785787060215,-0.6943931499258729,1.669735602284285,3.09785787060215,-0.6443931499258728,1.6208136855830275,1134.8327226342842,83.20471209040525,1129.4111328125,69.64862060546875,1141.551513671875,82.52667236328125,1132.0,85.33333587646484,248.88743760809305,53.71992599998521,0.0535948276519775
C1,5.046000000000003,0,0.0,0.0004389530513435,1,3.0950000000000024,2.7225400416761176,1.0312566649193708,3.09785787060215,-0.6943931499258729,1.7659928528125968,3.09785787060215,-0.6443931499258728,1.71716795180339,1134.9854651996277,83.8900940296337,1129.418701171875,69.64939880371094,1141.55224609375,82.52964782714844,1132.0,85.33333587646484,248.88743760809305,56.34355000000824,0.0562481880187988
C1,5.2010000000000005,0,0.0,0.0004328670329414,1,3.25,2.687662520139716,1.112382306631609,3.09785787060215,-0.6943931499258729,1.852754105638278,3.09785787060215,-0.6443931499258728,1.8040288884338156,1136.4854915345627,82.37799583683201,1129.4144287109375,69.64598083496094,1141.5517578125,82.53033447265625,1132.0,85.33333587646484,248.88743760809305,52.37924599998678,0.0522642135620117
C1,5.372000000000003,0,0.0,0.0004410447727423,1,3.421000000000003,2.652722363335412,1.1851957606339576,3.09785787060215,-0.6943931499258729,1.9315796883714396,3.09785787060215,-0.6443931499258728,1.882960754097951,1135.008008666599,81.5228326599645,1129.408935546875,69.6482162475586,1141.551513671875,82.52763366699219,1132.0,85.33333587646484,248.88743760809305,51.080560000002606,0.0510179996490478
C1,5.574000000000002,0,0.0,0.0004397347511257,1,3.623000000000001,2.605853088319501,1.269639331408453,3.09785787060215,-0.6943931499258729,2.0247203000723992,3.09785787060215,-0.6443931499258728,1.9762563207721395,1134.7838591412803,81.05617668851797,1129.4156494140625,69.6487045288086,1141.552001953125,82.5293197631836,1132.0,85.33333587646484,248.88743760809305,51.41524399999753,0.0513131618499755
C1,5.767000000000003,0,0.0,0.0004387917579151,1,3.8160000000000025,2.556476180966779,1.3390811730495171,3.09785787060215,-0.6943931499258729,2.1043079518151977,3.09785787060215,-0.6443931499258728,2.056031255544315,1136.6891375024709,84.12086741310263,1129.4169921875,69.64920043945312,1141.552490234375,82.53016662597656,1132.0,85.33333587646484,248.88743760809305,57.68306799998868,0.0575649738311767
C1,5.933000000000003,0,0.0,0.0004337232676334,1,3.982000000000003,2.508608581219517,1.390286660658392,3.09785787060215,-0.6943931499258729,2.166357458430068,3.09785787060215,-0.6443931499258728,2.118286254649536,1134.2443502115225,81.34656104286823,1129.44677734375,69.64616394042969,1141.55419921875,82.52824401855469,1132.0,85.33333587646484,248.88743760809305,55.06811399999378,0.054924726486206
C1,6.1080000000000005,0,0.0,0.0004394994466565,1,4.157,2.4409067853464004,1.4508106734866664,3.09785787060215,-0.6943931499258729,2.2435427725814554,3.09785787060215,-0.6443931499258728,2.1957831837549966,1133.7147645101006,81.56561049094752,1129.4144287109375,69.64837646484375,1141.5521240234375,82.52946472167969,1132.0,85.33333587646484,248.88743760809305,51.22392500001638,0.0511450767517089
C1,6.3210000000000015,0,0.0,0.0004337418649811,1,4.370000000000001,2.345003465632476,1.529690116136628,3.09785787060215,-0.6943931499258729,2.3480494307960136,3.09785787060215,-0.6443931499258728,2.3007450538586918,1132.3799913237167,81.38838357998918,1129.4208984375,69.64754486083984,1141.5517578125,82.5306625366211,1132.0,85.33333587646484,248.88743760809305,60.18280099999629,0.0601222515106201
C1,6.491000000000003,0,0.0,0.0004338053404353,1,4.540000000000003,2.2854605414583906,1.5752132442940352,3.09785787060215,-0.6943931499258729,2.410622866622609,3.09785787060215,-0.6443931499258728,2.36360782822824,1136.7833045599568,82.18501289534022,1129.4208984375,69.6474609375,1141.5518798828125,82.53068542480469,1132.0,85.33333587646484,248.88743760809305,61.37041400000953,0.0612196922302246
C1,6.661000000000001,0,0.0,0.0004338917788118,1,4.710000000000001,2.225420543718809,1.6097764175007436,3.09785787060215,-0.6943931499258729,2.463806868403916,3.09785787060215,-0.6443931499258728,2.4171113602917944,1136.3542790590725,82.0394351719978,1129.4453125,69.6458969116211,1141.5540771484375,82.52840423583984,1132.0,85.33333587646484,248.88743760809305,53.227294000009806,0.0530972480773925
C1,6.809000000000001,0,0.0,0.0004389756359159,1,4.8580000000000005,2.167124135838942,1.6361034255394966,3.09785787060215,-0.6943931499258729,2.5094779483554115,3.09785787060215,-0.6443931499258728,2.463113865767384,1137.2490706173055,82.73210830283807,1129.424560546875,69.65176391601562,1141.55224609375,82.53289031982422,1132.0,85.33333587646484,248.88743760809305,50.38303899999619,0.0502021312713623
C1,6.998000000000001,0,0.0,0.0004417659365572,1,5.047000000000001,2.0857456391666336,1.6658150252502473,3.09785787060215,-0.6943931499258729,2.5680642124350337,3.09785787060215,-0.6443931499258728,2.5221881336791587,1135.098588528169,85.07946259958983,1129.40966796875,69.64849853515625,1141.551513671875,82.52703857421875,1132.0,85.33333587646484,248.88743760809305,66.94620700000087,0.0668740272521972
C1,7.190000000000001,0,0.0,0.0004336566780693,1,5.239000000000001,1.9904051470679336,1.692627025809143,3.09785787060215,-0.6943931499258729,2.6314096705434102,3.09785787060215,-0.6443931499258728,2.586138982470949,1135.161490057777,81.30872965320356,1129.420166015625,69.64775085449219,1141.5517578125,82.52995300292969,1132.0,85.33333587646484,248.88743760809305,109.29487499998912,0.1091814041137695
C1,7.372000000000003,0,0.0,0.0004380019381642,1,5.421000000000003,1.9085328825487589,1.7095530575461113,3.09785787060215,-0.6943931499258729,2.682061016387795,3.09785787060215,-0.6443931499258728,2.6373389381874937,1135.6929378339914,82.49239970265286,1129.4295654296875,69.6532211303711,1141.552490234375,82.53123474121094,1132.0,85.33333587646484,248.88743760809305,53.712198999988914,0.0535943508148193
C1,7.550000000000001,0,0.0,0.000438652728917,1,5.599,1.825830265731432,1.7205567020749415,3.09785787060215,-0.6943931499258729,2.729475593448656,3.09785787060215,-0.6443931499258728,2.685338345540801,1136.5511878344162,81.60819700811938,1129.41748046875,69.6490707397461,1141.55224609375,82.52983093261719,1132.0,85.33333587646484,248.88743760809305,64.80538099998512,0.0647282600402832
C1,7.731000000000002,0,0.0,0.0004339014703873,1,5.780000000000001,1.74117541586313,1.7265021353516918,3.09785787060215,-0.6943931499258729,2.7751254503672143,3.09785787060215,-0.6443931499258728,2.7316170552894263,1136.2906178103858,83.38332708385555,1129.420166015625,69.64788818359375,1141.5516357421875,82.53057861328125,1132.0,85.33333587646484,248.88743760809305,49.4860309999865,0.0493385791778564
C1,7.934999999999999,0,0.0,0.0004323935718275,1,5.984000000000002,1.6488810867769923,1.726244165480728,3.09785787060215,-0.6943931499258729,2.8211732901052304,3.09785787060215,-0.6443931499258728,2.778390721490142,1134.817725305721,82.69372343687502,1129.4188232421875,69.64705657958984,1141.552001953125,82.53047943115234,1132.0,85.33333587646484,248.88743760809305,104.1609620000088,0.1040499210357666
C1,8.111,0,0.0,0.0004328063514549,1,6.16,1.557968592755678,1.7209417618129097,3.09785787060215,-0.6943931499258729,2.864454873774541,3.09785787060215,-0.6443931499258728,2.822422405083414,1134.6530126915832,84.87756161387973,1129.414306640625,69.64305877685547,1141.55322265625,82.53175354003906,1132.0,85.33333587646484,248.88743760809305,64.90810200000396,0.0648441314697265
C1,8.264000000000003,0,0.0,0.0142600461840629,1,6.313000000000002,1.4731871177286908,1.7123932794785588,3.09785787060215,-0.6943931499258729,2.90382092629827,3.09785787060215,-0.6443931499258728,2.8625159089631804,788.2117539924074,146.56552602019846,778.6297607421875,132.8436737060547,799.2020263671875,147.0186004638672,788.0,146.6666717529297,430.2227444117889,51.98009899999079,0.0519020557403564
C1,8.433000000000003,1,1.0,0.6479065418243408,1,0.5090000000000039,1.3924840362314386,1.6996354135625864,3.09785787060215,-0.6943931499258729,2.93933201216788,1.779113411929078,1.7445052275847497,0.3892243239607849,790.3103216460054,147.06391290451432,782.73828125,130.84188842773438,800.0140380859375,147.4100341796875,791.1111246744791,144.0,167.11093478742987,69.11297199999922,0.0690176486968994
C1,8.625000000000004,1,1.0,0.7581042051315308,1,0.7010000000000041,1.2771980562745364,1.6802741888385893,1.779113411929078,1.6945052275847496,0.5021170647424958,1.779113411929078,1.7445052275847497,0.5060085479319849,782.4850297350218,148.10296369589156,776.1515502929688,131.70111083984375,788.8302612304688,147.33517456054688,782.6666564941406,144.0,248.88906521257013,64.10129799999709,0.0639882087707519
C1,8.815000000000001,1,1.0,0.686927318572998,1,0.5280000000000022,1.1872775879106547,1.6700782525564752,1.6837021750302663,1.6738355828252511,0.496438806125816,1.5819935763609494,1.7968577932777392,0.4145766074970798,773.099413256278,144.44740475226592,767.5655517578125,130.0814666748047,779.854248046875,144.6331787109375,769.3333435058594,149.3333282470703,248.8883734811097,79.14099900000338,0.0789864063262939
C1,8.975999999999999,1,1.0,0.760070264339447,1,0.6890000000000036,1.1272730510180682,1.6693597127581048,1.5819935763609494,1.7468577932777392,0.4612772578963042,1.5819935763609494,1.7968577932777392,0.4722568334119656,762.9424278699141,144.74596203104633,757.1432495117188,130.50286865234375,771.5745849609375,145.5733642578125,760.0,149.3333282470703,298.66650390625,58.78416900000616,0.0587320327758789
C1,9.151000000000003,1,1.0,0.524380624294281,1,0.6660000000000039,1.052833305961205,1.674322200539468,1.4605700063515064,1.7408614159158318,0.4131303475031488,1.4605700063515064,1.7908614159158318,0.4240643884667857,762.0981842672603,145.43351614091355,753.3837280273438,130.76666259765625,765.301025390625,144.39227294921875,761.3333435058594,149.3333282470703,348.44463433139026,52.41878100000008,0.0523695945739746
