stamp,source,odom_x,odom_y,odom_yaw,cmd_v,cmd_w,pix_u,pix_v,pix_yaw
24.453,odom,3.1172466109132038,0.010194867571391382,0.11568552244799472,0.21965918131608528,0.1113400554072737,,,
24.473,odom,3.1216098618084605,0.01070682071638449,0.11791232355888306,0.21965918131608528,0.1113400554072737,,,
24.388,pixel,,,,,,819.7379760742188,459.3377990722656,0.0
24.493,odom,3.1259720893521696,0.011228496896550512,0.12011759152603389,0.2197016981224445,0.10416234079023737,,,
24.421,pixel,,,,,,820.1520385742188,459.0904846191406,0.0
24.513,odom,3.1303339107267716,0.011759572950127849,0.1222008383445661,0.2197016981224445,0.10416234079023737,,,
24.533,odom,3.1346946162747065,0.012299734595221865,0.1242840851631011,0.2197016981224445,0.10416234079023737,,,
24.454,pixel,,,,,,820.4796142578125,458.77508544921875,0.0
24.553,odom,3.1390540952034,0.01284899534656909,0.12638282863072506,0.21969612616886933,0.10513088136007671,,,
24.573,odom,3.1434123877163276,0.013407416691608323,0.1284854462606428,0.21969612616886933,0.10513088136007671,,,
24.487,pixel,,,,,,820.864013671875,458.45684814453125,0.0
24.593,odom,3.1477697802174562,0.01397499871827044,0.13053770253004532,0.21973628538866546,0.09793640127209176,,,
24.52,pixel,,,,,,821.281005859375,458.1858825683594,0.0
24.613,odom,3.15212655276907,0.01455131530088424,0.1324964305581545,0.21973628538866546,0.09793640127209176,,,
24.633,odom,3.156482188116334,0.015136164504997954,0.13445515858626356,0.21973628538866546,0.09793640127209176,,,
24.553,pixel,,,,,,821.48583984375,457.89178466796875,0.0
24.653,odom,3.1608366668785974,0.015729544366108815,0.13641437073638746,0.21973606812043306,0.0979767447754302,,,
24.673000000000002,odom,3.1651899728496926,0.016331455317553128,0.13837390563452293,0.21973606812043306,0.0979767447754302,,,
24.586,pixel,,,,,,821.9117431640625,457.62744140625,0.0
24.693,odom,3.169542090998169,0.01694189556290947,0.14033344053265845,0.21973606812043306,0.0979767447754302,,,
24.619,pixel,,,,,,822.1821899414062,457.2808837890625,0.0
24.713,odom,3.1738933728660013,0.017560830998192313,0.1422239208638543,0.2197688007878126,0.09169905685920368,,,
24.733,odom,3.178243795970059,0.018187842735514402,0.14405790200372476,0.2197688007878126,0.09169905685920368,,,
24.652,pixel,,,,,,822.4908447265625,456.9812927246094,0.0
24.753,odom,3.182593131993529,0.018822839078363907,0.14587733378160775,0.21980402353412162,0.08442437580652651,,,
24.685,pixel,,,,,,822.9353637695312,456.70733642578125,0.0
24.773,odom,3.1869419790727913,0.01946552717746148,0.14756582130035778,0.21980402353412162,0.08442437580652651,,,
24.718,pixel,,,,,,823.1458740234375,456.4236755371094,0.0
24.793,odom,3.1912897347824765,0.020115557330935663,0.14925430881911064,0.21982015252072168,0.08087520993304187,,,
24.813,odom,3.195636710828222,0.020772834290886326,0.1508753621863035,0.21982015252072168,0.08087520993304187,,,
24.751,pixel,,,,,,823.588134765625,456.0664367675781,0.0
24.833,odom,3.1999826339266733,0.021437144450482032,0.15249286638756024,0.21982015252072168,0.08087520993304187,,,
24.784,pixel,,,,,,823.944580078125,455.7933349609375,0.0
24.853,odom,3.2043274768159584,0.022108483286859004,0.15411037058881696,0.21985896454208487,0.07161780617375757,,,
24.873,odom,3.208672057966423,0.02278656664106424,0.15554272671509112,0.21985896454208487,0.07161780617375757,,,
24.817,pixel,,,,,,824.1455688476562,455.55096435546875,0.0
24.893,odom,3.2130156634036093,0.02347087228497541,0.15697508284121536,0.21985896454208487,0.07161780617375757,,,
24.913,odom,3.217358284215985,0.02416139881464117,0.15840743896733683,0.21985896454208487,0.07161780617375757,,,
24.85,pixel,,,,,,824.5816650390625,455.20941162109375,0.0
24.933,odom,3.221700274918504,0.024858059949418004,0.15974789473410528,0.2198836314377138,0.06505349478513676,,,
24.883,pixel,,,,,,825.0116577148438,454.89605712890625,0.0
24.953,odom,3.2260414975184593,0.025560418944106218,0.16104896463241264,0.2198836314377138,0.06505349478513676,,,
24.916,pixel,,,,,,825.0821533203125,454.63885498046875,0.0
24.973,odom,3.230381802626149,0.026268425576776243,0.16235003453067007,0.2198973101453805,0.0611102861172567,,,
24.993,odom,3.2347214647751343,0.026981966401331006,0.1635761834643257,0.2198973101453805,0.0611102861172567,,,
24.949,pixel,,,,,,825.5650024414062,454.34490966796875,0.0
25.013,odom,3.2390602650148317,0.02770081330724267,0.16479838918924963,0.2198973101453805,0.0611102861172567,,,
24.982,pixel,,,,,,825.9816284179688,454.0263977050781,0.0
25.033,odom,3.2433982350903685,0.028424967549844478,0.1660040746399944,0.21992319316784165,0.05285014895762507,,,
25.053,odom,3.2477358480616414,0.02915407403427316,0.16706107762174963,0.21992319316784165,0.05285014895762507,,,
25.015,pixel,,,,,,826.1992797851562,453.73333740234375,0.0
25.073,odom,3.252072687942221,0.029887764980393954,0.1681180806035049,0.21992319316784165,0.05285014895762507,,,
25.093,odom,3.2564087498867487,0.030626039568486065,0.16917508358525737,0.21992319316784165,0.05285014895762507,,,
25.113,odom,3.2607444895937925,0.03136866401019789,0.17007678593456424,0.21994622277841797,0.04422233603715428,,,
25.048,pixel,,,,,,826.4091796875,453.4324951171875,0.0
25.133,odom,3.265079615545277,0.032115134429773366,0.17096123265788743,0.21994622277841797,0.04422233603715428,,,
25.153,odom,3.2694140795879636,0.032865438744830396,0.17184567938120515,0.21994622277841797,0.04422233603715428,,,
25.081,pixel,,,,,,826.837646484375,453.1526794433594,0.0
25.173,odom,3.2737481246376903,0.03361946322643394,0.1726302890821819,0.21996216792651382,0.037091120146886876,,,
25.193,odom,3.2780816985384296,0.03437674684904919,0.17337211148769627,0.21996216792651382,0.037091120146886876,,,
25.114,pixel,,,,,,827.13671875,452.8273620605469,0.0
25.213,odom,3.2824147094768783,0.0351372450052184,0.17411393389321075,0.21996216792651382,0.037091120146886876,,,
25.233,odom,3.2867472860116576,0.035900902399243165,0.17479228098926383,0.21997302353722514,0.03132063746196399,,,
25.147,pixel,,,,,,827.3674926757812,452.53887939453125,0.0
25.253,odom,3.2910794705975137,0.036667341250662205,0.17541869374104183,0.21997302353722514,0.03132063746196399,,,
25.18,pixel,,,,,,827.6944580078125,452.24627685546875,0.0
25.273,odom,3.295411174226372,0.03743649368719811,0.17604510649281427,0.21997302353722514,0.03132063746196399,,,
25.293,odom,3.2997425335908765,0.03820829772930258,0.1765856323398041,0.21998695781514718,0.0217776480217944,,,
25.213,pixel,,,,,,832.0900268554688,447.8243408203125,-1.4499305008271814
25.313,odom,3.3040736849573724,0.03898214020433748,0.1770211853028198,0.21998695781514718,0.0217776480217944,,,
25.246,pixel,,,,,,828.2416381835938,451.6384582519531,0.0
25.333,odom,3.3084044988636725,0.039757869051720844,0.17745673826583266,0.21998695781514718,0.0217776480217944,,,
25.279,pixel,,,,,,828.5265502929688,451.33197021484375,0.0
25.353,odom,3.312735218997493,0.04053512812735099,0.1776934947560705,0.21999683184630658,0.010733399524826454,,,
25.373,odom,3.3170657907570513,0.04131332512560502,0.17790816274913804,0.21999683184630658,0.010733399524826454,,,
25.312,pixel,,,,,,832.9158325195312,446.9471435546875,-1.4464432841928103
25.393,odom,3.3213962247247375,0.0420924087742858,0.17807486253868252,0.21999919703119203,0.00540359912530777,,,
25.413,odom,3.3257265875097506,0.042872034843142545,0.17818293452372133,0.21999919703119203,0.00540359912530777,,,
25.433,odom,3.330056866013738,0.04365212889834357,0.17829100650876287,0.21999919703119203,0.00540359912530777,,,
25.345,pixel,,,,,,833.1631469726562,446.6397399902344,-1.4449282684915945
25.378,pixel,,,,,,829.3593139648438,450.4266662597656,0.0
25.453,odom,3.334170552481675,0.04439365171493083,0.1793936748931302,0.0,1.0,,,
25.473,odom,3.3341705524864342,0.04439365171584008,0.19939367487226417,0.0,1.0,,,
25.411,pixel,,,,,,833.6261596679688,446.02935791015625,-1.444189699783273
25.493,odom,3.3341705524866114,0.04439365171587663,0.219393674871396,0.0,1.0,,,
25.444,pixel,,,,,,833.9159545898438,445.7671813964844,-1.4433968929099297
25.513,odom,3.3341705524866923,0.04439365171589557,0.239393674871391,0.0,1.0,,,
25.533,odom,3.3341705524867735,0.04439365171591639,0.25939367487137205,0.0,1.0,,,
25.477,pixel,,,,,,834.317626953125,445.45611572265625,-1.4282865308708939
25.553,odom,3.3341705524868526,0.04439365171593783,0.27939367487130606,0.0,1.0,,,
25.51,pixel,,,,,,834.5850219726562,445.18646240234375,-1.3876491271867697
25.573,odom,3.334170552486931,0.044393651715960575,0.2993936748712289,0.0,1.0,,,
25.593,odom,3.3341705524870098,0.04439365171598491,0.3193936748711545,0.0,1.0,,,
25.543,pixel,,,,,,834.8350830078125,445.01153564453125,-1.3616588911534362
25.613,odom,3.3341705524870893,0.044393651716011645,0.3393936748710414,0.0,1.0,,,
25.576,pixel,,,,,,834.7197875976562,444.85601806640625,-1.3226397657432338
25.633,odom,3.3341705524871683,0.04439365171604054,0.35939367487090595,0.0,1.0,,,
25.653,odom,3.3341705524872474,0.044393651716071014,0.3793936748707705,0.0,1.0,,,
25.673000000000002,odom,3.3341705524873273,0.044393651716103044,0.3993936748706351,0.0,1.0,,,
25.609,pixel,,,,,,834.6962280273438,444.7602844238281,-1.3202825831777456
25.693,odom,3.3341705524874063,0.04439365171613663,0.41939367487049967,0.0,1.0,,,
25.642,pixel,,,,,,834.5247802734375,444.62469482421875,-1.2436016046072613
25.713,odom,3.3341705524874854,0.04439365171617175,0.4393936748703642,0.0,1.0,,,
25.733,odom,3.3341705524875644,0.044393651716208404,0.4593936748702288,0.0,1.0,,,
25.675,pixel,,,,,,834.455322265625,444.6258850097656,-1.2427155436400146
25.753,odom,3.334170552487638,0.04439365171624656,0.4793936748700878,0.0,1.0,,,
25.773,odom,3.334170552487709,0.04439365171628425,0.4993936748698996,0.0,1.0,,,
25.708,pixel,,,,,,834.377685546875,444.67486572265625,-1.241516504892224
25.793,odom,3.3341705524877794,0.04439365171632313,0.519393674869706,0.0,1.0,,,
25.741,pixel,,,,,,834.154296875,444.74285888671875,-1.1245335382211639
25.813,odom,3.3341705524878495,0.044393651716363405,0.5393936748695121,0.0,1.0,,,
25.774,pixel,,,,,,834.099853515625,444.8979797363281,-1.1209128148756415
25.833,odom,3.3341705524879197,0.04439365171640504,0.5593936748693185,0.0,1.0,,,
25.853,odom,3.334170552487965,0.04439365171643345,0.5793936748691025,0.0,1.0,,,
25.807,pixel,,,,,,834.107177734375,445.1124267578125,-1.0485388403977192
25.873,odom,3.334170552488148,0.04439365171655773,0.5993936748537959,0.0,1.0,,,
25.893,odom,3.334170552488211,0.04439365171660336,0.6193936748537188,0.0,1.0,,,
25.84,pixel,,,,,,834.0889282226562,445.4565734863281,-1.0087607367510965
25.913,odom,3.334170552488274,0.04439365171665028,0.6393936748536417,0.0,1.0,,,
25.873,pixel,,,,,,834.143310546875,445.4756164550781,-0.9880615181891877
25.933,odom,3.334170552488337,0.044393651716698485,0.6593936748535644,0.0,1.0,,,
25.953,odom,3.3341705524883998,0.04439365171674809,0.6793936748534902,0.0,1.0,,,
25.973,odom,3.334170552488463,0.0443936517168009,0.6993936748533714,0.0,1.0,,,
25.906,pixel,,,,,,834.0883178710938,445.37750244140625,-0.9823280281033998
25.993,odom,3.334170552488525,0.044393651716854984,0.7193936748532193,0.0,1.0,,,
25.939,pixel,,,,,,834.1215209960938,445.34716796875,-0.9135170446838611
26.013,odom,3.3341705524885863,0.0443936517169081,0.7393936748530257,0.0,1.0,,,
26.033,odom,3.3341705524886294,0.04439365171694546,0.7593936748528624,0.0,1.0,,,
25.972,pixel,,,,,,834.159912109375,445.42535400390625,-0.8769231165851958
26.053,odom,3.33417055248873,0.044393651717044603,0.7793936748388547,0.0,1.0,,,
26.005,pixel,,,,,,834.20751953125,445.42425537109375,-0.8357692730157973
26.073,odom,3.3341705524887844,0.04439365171710119,0.7993936748387778,0.0,1.0,,,
26.093,odom,3.3341705524887577,0.04439365171707287,0.8193936748329633,0.0,1.0,,,
26.038,pixel,,,,,,834.227783203125,445.5361633300781,-0.8305560603341956
26.113,odom,3.334170552488759,0.04439365171707421,0.8393936748289089,0.0,1.0,,,
26.133,odom,3.3341705524887613,0.04439365171707771,0.8593936748248459,0.0,1.0,,,
26.071,pixel,,,,,,833.8995971679688,445.6463623046875,-0.7929977819243486
26.153,odom,3.3341705524887693,0.044393651717087215,0.8793936748207692,0.0,1.0,,,
26.104,pixel,,,,,,833.89892578125,445.6905517578125,-0.7871857676313061
26.173,odom,3.3341705524887795,0.04439365171709912,0.8993936748166901,0.0,1.0,,,
26.193,odom,3.3341705524887963,0.044393651717117,0.9193936748126187,0.0,1.0,,,
26.137,pixel,,,,,,833.893798828125,445.70745849609375,-0.781652455913551
26.213,odom,3.334170552488813,0.04439365171713764,0.9393936748085365,0.0,1.0,,,
26.233,odom,3.334170552488831,0.04439365171716418,0.9593936748044735,0.0,1.0,,,
26.17,pixel,,,,,,834.0160522460938,445.6664733886719,-0.6871854685219627
26.253,odom,3.3341705524888523,0.04439365171719458,0.9793936748004023,0.0,1.0,,,
26.203,pixel,,,,,,833.7313232421875,445.6035461425781,-0.6680450736047655
26.273,odom,3.334170552488875,0.04439365171722984,0.9993936747963367,0.0,1.0,,,
26.236,pixel,,,,,,834.2423706054688,445.82421875,-0.5998665272093321
26.293,odom,3.3352129136739377,0.04606774274562166,1.01939367479891,0.1792808600823401,1.0,,,
26.313,odom,3.337060689654333,0.049140517726563776,1.0393936747974644,0.1792808600823401,1.0,,,
26.269,pixel,,,,,,833.5191650390625,445.4744873046875,-0.6144798445025521
26.333,odom,3.3388466446897733,0.052249631229957856,1.059393674796954,0.1792808600823401,1.0,,,
26.353,odom,3.340573497599338,0.0554002468106932,1.0793936747966053,0.18654986378846444,1.0,,,
26.302,pixel,,,,,,833.7415771484375,445.5500183105469,-0.5640504199584275
26.373,odom,3.3423010058590266,0.058707147455926256,1.0993936747959059,0.18654986378846444,1.0,,,
26.393,odom,3.3439620350247905,0.0620479346049732,1.1193936747951534,0.18654986378846444,1.0,,,
26.335,pixel,,,,,,833.4252319335938,445.2938232421875,-0.5579081638898197
26.413,odom,3.3455731721896806,0.06545835788617196,1.139393674794478,0.19166263343959125,1.0,,,
26.368,pixel,,,,,,838.3115844726562,449.817138671875,0.0
26.433,odom,3.347141102785944,0.06895620434914328,1.1593936747935512,0.19166263343959125,1.0,,,
26.453,odom,3.3486387675409874,0.07248470778753484,1.1793936747925604,0.19166263343959125,1.0,,,
26.401,pixel,,,,,,838.45947265625,450.3648681640625,0.0
26.473,odom,3.3502086626547443,0.07636374134901892,1.1892259723762062,0.21869595002464187,0.2178690439263394,,,
26.434,pixel,,,,,,837.7453002929688,449.8583068847656,0.0
26.493,odom,3.351828566159469,0.08042662822737319,1.1935833532536217,0.21869595002464187,0.2178690439263394,,,
26.513,odom,3.3534315069244705,0.08449802993139927,1.1977965263094652,0.21886272333191312,0.2034482617462071,,,
26.467,pixel,,,,,,832.12939453125,443.9878845214844,0.0
26.533,odom,3.3550183273514564,0.08857753126863063,1.2018654915432654,0.21886272333191312,0.2034482617462071,,,
26.553,odom,3.356588535339074,0.0926634555341543,1.2059344567770605,0.21867718586062823,-0.2194324831595875,,,
26.573,odom,3.358146612224285,0.09675183934002658,1.205351733823742,0.21867718586062823,-0.2194324831595875,,,
26.5,pixel,,,,,,831.6576538085938,443.7183532714844,0.0
26.593,odom,3.3597185199755444,0.10083313324823635,1.2009630841593844,0.21867718586062823,-0.2194324831595875,,,
26.533,pixel,,,,,,831.14306640625,443.283203125,0.0
26.613,odom,3.3613083239008055,0.10490748932286653,1.1965744344950218,0.21834352829411768,-0.24558313539471452,,,
26.566,pixel,,,,,,830.6544189453125,443.0042724609375,0.0
26.633,odom,3.362914620499636,0.10896855392161714,1.1916889224386094,0.21834352829411768,-0.24558313539471452,,,
26.653,odom,3.364540718044344,0.11302137108691618,1.1867772597295836,0.21834352829411768,-0.24558313539471452,,,
26.599,pixel,,,,,,830.2529296875,442.7449035644531,0.0
26.673000000000002,odom,3.366182751472001,0.11705447497210117,1.1810881625107,0.21697643488335291,-0.33196474775886975,,,
26.693,odom,3.367844732011647,0.12106312322643181,1.174448867554433,0.21697643488335291,-0.33196474775886975,,,
26.713,odom,3.3695332903237865,0.12506064883205556,1.167809572598168,0.21697643488335291,-0.33196474775886975,,,
26.733,odom,3.3712483519766394,0.12904687557773997,1.1611702776419839,0.21697643488335291,-0.33196474775886975,,,
26.665,pixel,,,,,,829.2825927734375,442.0366516113281,0.0
26.753,odom,3.3729898413701602,0.13302162775031132,1.1545309826858388,0.21697643488335291,-0.33196474775886975,,,
26.698,pixel,,,,,,828.7811279296875,441.7120056152344,0.0
26.773,odom,3.374754451295095,0.13697672890162235,1.1474573988983514,0.21574466903503903,-0.39400600951591425,,,
26.731,pixel,,,,,,833.5146484375,446.8636779785156,0.0
26.793,odom,3.3765425210341227,0.14090368894080263,1.1395772787071112,0.21574466903503903,-0.39400600951591425,,,
26.813,odom,3.3783680405874996,0.14483186232944403,1.1330751563886798,0.2199326037602314,-0.049506539935498264,,,
26.833,odom,3.3802344982216193,0.1488148856027832,1.1320850255891184,0.2199326037602314,-0.049506539935498264,,,
26.853,odom,3.382104898654214,0.1527960588868386,1.1310948947895598,0.2199326037602314,-0.049506539935498264,,,
26.797,pixel,,,,,,832.4227294921875,446.31549072265625,0.0
26.873,odom,3.3839788707763088,0.1567742347550971,1.1298250186941152,0.2196942465542458,-0.10545559929295566,,,
26.83,pixel,,,,,,831.9277954101562,445.9337463378906,0.0
26.893,odom,3.3858584491477983,0.1607458090996309,1.1277159067073925,0.2196942465542458,-0.10545559929295566,,,
26.913,odom,3.3877463998276207,0.16471341037235063,1.1256067947206696,0.2196942465542458,-0.10545559929295566,,,
26.863,pixel,,,,,,832.122802734375,445.7123718261719,0.0
26.933,odom,3.3896424706714594,0.16867644078048027,1.123403325665874,0.21948474707357837,-0.13690795548529452,,,
26.953,odom,3.3915469415105215,0.17263148824679403,1.1206651665553085,0.21948474707357837,-0.13690795548529452,,,
26.896,pixel,,,,,,826.216064453125,439.76416015625,0.0
26.973,odom,3.393462234745911,0.17658130614894532,1.1179270074447918,0.21948474707357837,-0.13690795548529452,,,
26.929,pixel,,,,,,825.8251953125,439.4728698730469,0.0
26.993,odom,3.395327278631371,0.1803610856816886,1.1064549625072702,0.21028469591960755,-0.5965861572926077,,,
26.962,pixel,,,,,,825.3865356445312,439.13397216796875,0.0
27.013,odom,3.397230807139578,0.1841054188039906,1.0943640328259934,0.20940841480659936,-0.6231205798027679,,,
27.033,odom,3.399174691183586,0.18781511440815868,1.0819016212291905,0.20940841480659936,-0.6231205798027679,,,
26.995,pixel,,,,,,824.9677124023438,438.87060546875,0.0
27.053,odom,3.401164654832379,0.19150029708050773,1.069439209632424,0.2074039554417995,-0.6800564528272858,,,
27.073,odom,3.4031860837914367,0.19513164732961552,1.0560658240682097,0.2074039554417995,-0.6800564528272858,,,
27.028,pixel,,,,,,829.516845703125,443.5594787597656,0.0
27.093,odom,3.405252675072783,0.19872824231850214,1.0424646950110588,0.2074039554417995,-0.6800564528272858,,,
27.113,odom,3.4073679914513817,0.20229639753606826,1.0288635659539733,0.21726450894494131,-0.3157201752568848,,,
27.133,odom,3.409620999017186,0.20601196490955903,1.0225491624428078,0.21726450894494131,-0.3157201752568848,,,
27.061,pixel,,,,,,828.7258911132812,443.09417724609375,0.0
27.153,odom,3.4118974231033654,0.20971323190614094,1.0162347589372744,0.2164307133814741,-0.36075577043017626,,,
27.094,pixel,,,,,,823.58984375,438.06402587890625,-0.5544105864875856
27.127,pixel,,,,,,822.984619140625,437.6369934082031,-0.5948017037703581
27.173,odom,3.4141905642172157,0.21338648169082594,1.009109714719309,0.2164307133814741,-0.36075577043017626,,,
27.193,odom,3.4165092430824733,0.21704169009967028,1.0018945993103392,0.2164307133814741,-0.36075577043017626,,,
27.16,pixel,,,,,,823.1076049804688,437.39599609375,-0.582456633046604
27.213,odom,3.418854234116922,0.22068007397724754,0.9946794839014248,0.21597785680242432,0.3830242853306973,,,
27.233,odom,3.4211935093027726,0.2243113649614017,1.0023399695957935,0.21597785680242432,0.3830242853306973,,,
27.193,pixel,,,,,,822.4720458984375,436.99468994140625,-0.6181279431209857
27.253,odom,3.423504898670315,0.22796046920710894,1.010000455302285,0.21597785680242432,0.3830242853306973,,,
27.273,odom,3.425788266581,0.23162717257511056,1.0176609410087167,0.21606081406682764,0.37904175023751885,,,
27.226,pixel,,,,,,822.1812744140625,436.79010009765625,-0.6107508751440166
27.293,odom,3.4280443771576636,0.2353124611485188,1.025249741083448,0.21606081406682764,0.37904175023751885,,,
27.313,odom,3.4302725701754033,0.23901488962150583,1.0328305760879093,0.21606081406682764,0.37904175023751885,,,
27.259,pixel,,,,,,821.8868408203125,436.424560546875,-0.5641432982089365
27.333,odom,3.432472631936837,0.2427341031092959,1.040411411092268,0.21606081406682764,0.37904175023751885,,,
27.292,pixel,,,,,,821.4456787109375,435.9745788574219,-0.6163429240906616
27.353,odom,3.434672739879698,0.2465074809006374,1.0451500793343236,0.21865649617328717,0.22114359663049477,,,
27.373,odom,3.4368586820585345,0.25029507788827166,1.0495729512664704,0.21865649617328717,0.22114359663049477,,,
27.325,pixel,,,,,,821.0921630859375,435.655029296875,-0.6145003917486715
27.393,odom,3.439027850855138,0.2540923059406533,1.0539958231986206,0.21775032820520704,0.2862622061162591,,,
27.413,odom,3.4411708414331117,0.25788668449916585,1.0595257114909067,0.21775032820520704,0.2862622061162591,,,
27.358,pixel,,,,,,820.8505859375,435.42877197265625,-0.5616150511550387
27.433,odom,3.4432908000485054,0.2616908671753513,1.0652509556127303,0.21775032820520704,0.2862622061162591,,,
27.453,odom,3.4453889441640277,0.26550712471845256,1.0709761997344671,0.21956060129435012,0.12642569498319878,,,
27.391,pixel,,,,,,820.4959716796875,435.09942626953125,-0.5596497181251192
27.473,odom,3.4474816053876363,0.26935733068538864,1.0743038961918137,0.21956060129435012,0.12642569498319878,,,
27.424,pixel,,,,,,824.7630615234375,439.4523620605469,0.0
27.493,odom,3.4495684511695046,0.27322098277419365,1.0768324100908133,0.21956060129435012,0.12642569498319878,,,
27.513,odom,3.451630125886182,0.27705959358238397,1.0770103798653583,0.20823285628903224,-0.6570890171811823,,,
27.457,pixel,,,,,,824.447998046875,439.1131896972656,0.0
27.533,odom,3.4536280585463226,0.2807136850478089,1.0638685995213664,0.20823285628903224,-0.6570890171811823,,,
27.553,odom,3.4556738385661587,0.28434120533879137,1.0507268191767831,0.20823285628903224,-0.6570890171811823,,,
27.573,odom,3.4577590612352886,0.28792590323826056,1.0371000871329357,0.20725774191817478,-0.6840307782812595,,,
27.593,odom,3.459892125193379,0.2914800668246225,1.0234194715666085,0.20725774191817478,-0.6840307782812595,,,
27.523,pixel,,,,,,823.643310546875,438.4842529296875,0.0
27.613,odom,3.462073611172253,0.29500471710116083,1.0097388560003953,0.20725774191817478,-0.6840307782812595,,,
27.556,pixel,,,,,,823.5997314453125,438.2784423828125,0.0
27.633,odom,3.464287427285514,0.2984725836134696,0.995253953541931,0.20505309518007137,-0.741479842087885,,,
27.653,odom,3.4665450210838213,0.30189627617452086,0.9804243566999113,0.20505309518007137,-0.741479842087885,,,
27.589,pixel,,,,,,818.0941772460938,433.10302734375,-0.5984847859599433
27.673000000000002,odom,3.4688505107565457,0.3052820712472821,0.9654747599045478,0.20457116445302817,-0.7534798374478632,,,
27.622,pixel,,,,,,817.6810302734375,432.8930358886719,-0.5812627890902105
27.693,odom,3.471203901079293,0.30862885802414997,0.9504051631554497,0.20457116445302817,-0.7534798374478632,,,
27.655,pixel,,,,,,817.5433959960938,432.52142333984375,-0.6560039653415728
27.713,odom,3.4736074570064215,0.3119398014918307,0.9353355664064541,0.20457116445302817,-0.7534798374478632,,,
27.733,odom,3.476122395026579,0.3153027000128002,0.9257133445042068,0.21998320021961798,0.02471657095880908,,,
27.753,odom,3.4787668888620633,0.31881890468676904,0.9262076759235468,0.21998320021961798,0.02471657095880908,,,
27.688,pixel,,,,,,817.2581176757812,432.19720458984375,-0.658176113822677
27.773,odom,3.4814096442040605,0.32233641618745507,0.9267020073428315,0.21998320021961798,0.02471657095880908,,,
27.721,pixel,,,,,,817.04638671875,431.984130859375,-0.6795248507751608
27.793,odom,3.4840512676353472,0.3258550692372036,0.9268168771910983,0.21999984320277938,-0.0023878270019026537,,,
27.754,pixel,,,,,,816.7752685546875,431.64947509765625,-0.6789762961243321
27.813,odom,3.486693033230274,0.3293737404266325,0.926769120651145,0.21999984320277938,-0.0023878270019026537,,,
27.833,odom,3.4893349668617466,0.3328922854504545,0.9267213641111418,0.21999984320277938,-0.0023878270019026537,,,
27.787,pixel,,,,,,816.5291137695312,431.34954833984375,-0.6781112961294901
27.853,odom,3.4919772352977962,0.33641047338121083,0.9264969648853157,0.2199938082698923,-0.015005161719787052,,,
27.873,odom,3.49462049773816,0.33992786926377355,0.9261968616509806,0.2199938082698923,-0.015005161719787052,,,
27.82,pixel,,,,,,816.8602294921875,431.6512451171875,-1.3716018194063593
27.893,odom,3.497264815641362,0.34344447173635034,0.9258967584166148,0.2199938082698923,-0.015005161719787052,,,
27.913,odom,3.499444758706526,0.34637405970273766,0.9408217325898924,0.17011590425748402,1.0,,,
27.853,pixel,,,,,,816.5867309570312,431.32769775390625,-1.3726367435348668
27.933,odom,3.50142152184379,0.3491431371661589,0.9608217325898152,0.17011590425748402,1.0,,,
27.886,pixel,,,,,,816.333984375,431.0146789550781,-1.3716552215280424
27.953,odom,3.503351827911844,0.35196498843770074,0.9808217325898047,0.17219666857676671,1.0,,,
27.973,odom,3.5052390811939835,0.3548457100081632,1.0008217325897277,0.17219666857676671,1.0,,,
27.993,odom,3.5070683464475247,0.35776359800287166,1.0208217325896527,0.17219666857676671,1.0,,,
27.919,pixel,,,,,,816.064453125,430.6998596191406,-1.3682694314401354
27.952,pixel,,,,,,814.8311767578125,429.5987854003906,-0.6215747640516422
28.013,odom,3.5088491748304658,0.3607348566230715,1.0408217325887956,0.1744396335880353,1.0,,,
28.033,odom,3.5105825808033675,0.36376249139641953,1.0608217325882605,0.1744396335880353,1.0,,,
28.053,odom,3.5122550914479325,0.36682418647129394,1.0808217325876563,0.1744396335880353,1.0,,,
27.985,pixel,,,,,,814.5982055664062,429.4010009765625,-0.6176228146347618
28.073,odom,3.51423340763091,0.37053505030664524,1.07782357921076,0.21658537254831098,-0.35283255292712923,,,
28.018,pixel,,,,,,814.8294677734375,429.3822021484375,-0.5990734086585751
28.093,odom,3.516296820913387,0.37434371637245745,1.0707669281515195,0.21658537254831098,-0.35283255292712923,,,
28.113,odom,3.518382988197623,0.3781297112791713,1.0632816423638183,0.21530192215119232,-0.41406608570720627,,,
28.051,pixel,,,,,,819.1815795898438,433.6283264160156,0.0
28.133,odom,3.5204913101879005,0.38188428708589206,1.055000320649042,0.21530192215119232,-0.41406608570720627,,,
28.153,odom,3.5226306523786923,0.3856212746552893,1.0467189989343186,0.21530192215119232,-0.41406608570720627,,,
28.173,odom,3.5246773938254736,0.3891232009686481,1.0337502059139616,0.18407355593757657,-1.0,,,
28.193,odom,3.5265923405845525,0.39226736329594225,1.013750205913769,0.18407355593757657,-1.0,,,
28.117,pixel,,,,,,818.62451171875,433.1802062988281,0.0
28.213,odom,3.5285697834213177,0.39537260042954425,0.9937502059169607,0.18407355593757657,-1.0,,,
28.233,odom,3.5306089313851414,0.3984376703162559,0.9737502059199493,0.18407355593757657,-1.0,,,
28.15,pixel,,,,,,817.827880859375,432.7203674316406,0.0
28.253,odom,3.532708968844014,0.4014613469689633,0.9537502059230379,0.18407355593757657,-1.0,,,
28.273,odom,3.53484568478294,0.40441063791765197,0.9337502059250996,0.17749841071884803,-1.0,,,
